Timestamp, Iteration, Pressure, Depth, Ext Temp, Int Temp, Euler X, Euler Y, Euler Z, GYRO X, GYRO Y, GYRO Z, LINEAR X, LINEAR Y, LINEAR Z, ACCL X, ACCL Y, ACCL Z, GRAV X, GRAV Y, GRAV Z, Errors
2705116,4156,0.00,-10.04,20.00,INTERNAL TEMP,357.25,51.63,98.69,0.24,-0.22,-0.05,0.01,0.04,-0.03,7.68,-5.95,-0.93,7.69,-6.01,-0.92,1
2705759,4157,0.00,-10.04,20.00,INTERNAL TEMP,343.94,51.44,99.13,0.27,-0.25,-0.06,0.02,0.04,-0.01,7.69,-5.98,-0.99,7.67,-6.03,-0.97,1
2706401,4158,0.00,-10.04,20.00,INTERNAL TEMP,332.31,51.56,100.00,0.25,-0.16,-0.02,-0.02,0.06,0.12,7.65,-5.93,-0.93,7.68,-5.99,-1.06,1
2707070,4159,0.00,-10.04,20.00,INTERNAL TEMP,325.69,52.06,100.63,0.00,-0.02,0.09,-0.02,0.11,0.03,7.71,-5.78,-1.11,7.73,-5.92,-1.11,1
2707714,4160,0.00,-10.04,20.00,INTERNAL TEMP,325.44,50.13,98.38,-0.05,0.03,0.01,-0.01,0.06,-0.02,7.51,-6.13,-0.93,7.52,-6.21,-0.92,1
2708357,4161,0.00,-10.04,20.00,INTERNAL TEMP,326.50,49.50,98.31,-0.03,0.03,0.03,-0.03,0.11,0.03,7.42,-6.17,-0.89,7.45,-6.29,-0.92,1
2708999,4162,0.00,-10.04,20.00,INTERNAL TEMP,327.69,49.88,98.94,-0.00,0.02,-0.02,-0.05,0.05,-0.06,7.45,-6.18,-1.05,7.50,-6.23,-0.98,1
2709670,4163,0.00,-10.04,20.00,INTERNAL TEMP,328.56,49.63,98.94,-0.06,0.03,0.01,0.00,0.01,-0.06,7.47,-6.25,-1.05,7.47,-6.27,-0.99,1
2710313,4164,0.00,-10.04,20.00,INTERNAL TEMP,330.75,49.69,97.88,-0.04,0.09,-0.05,-0.08,0.09,-0.12,7.39,-6.17,-0.99,7.48,-6.27,-0.87,1
2710956,4165,0.00,-10.04,20.00,INTERNAL TEMP,334.00,49.44,98.19,-0.06,0.07,0.03,-0.05,0.00,-0.24,7.39,-6.30,-1.15,7.45,-6.31,-0.91,1
2711585,4166,0.00,-10.04,20.00,INTERNAL TEMP,338.63,49.94,97.56,-0.11,0.06,0.03,-0.04,0.09,-0.10,7.46,-6.16,-0.93,7.50,-6.25,-0.83,1
2712267,4167,0.00,-10.04,20.00,INTERNAL TEMP,343.06,49.94,97.88,-0.09,0.09,0.00,-0.01,0.01,-0.09,7.49,-6.23,-0.95,7.51,-6.24,-0.86,1
2712909,4168,0.00,-10.04,20.00,INTERNAL TEMP,346.94,49.81,98.00,-0.06,0.05,0.01,0.00,0.08,-0.18,7.48,-6.18,-1.06,7.49,-6.26,-0.88,1
2713551,4169,0.00,-10.04,20.00,INTERNAL TEMP,349.75,49.50,98.06,-0.08,0.08,0.03,-0.02,0.00,-0.13,7.43,-6.30,-1.03,7.46,-6.30,-0.89,1
2714185,4170,0.00,-10.04,20.00,INTERNAL TEMP,354.75,49.69,97.00,-0.08,0.07,-0.03,-0.06,0.03,-0.21,7.41,-6.25,-0.99,7.48,-6.29,-0.77,1
2714863,4171,0.00,-10.04,20.00,INTERNAL TEMP,357.06,49.31,97.38,-0.08,0.07,0.03,-0.09,-0.01,-0.12,7.34,-6.35,-0.94,7.43,-6.33,-0.82,1
2715504,4172,0.00,-10.04,20.00,INTERNAL TEMP,2.56,49.50,97.31,-0.12,0.15,0.03,-0.04,0.01,-0.10,7.41,-6.30,-0.92,7.45,-6.31,-0.81,1
2716136,4173,0.00,-10.04,20.00,INTERNAL TEMP,8.94,49.81,96.50,-0.10,0.11,-0.00,-0.04,0.02,-0.28,7.45,-6.26,-1.00,7.49,-6.28,-0.72,1
2716782,4174,0.00,-10.04,20.00,INTERNAL TEMP,12.88,49.81,98.25,-0.04,0.04,0.04,-0.07,0.05,-0.12,7.41,-6.20,-1.04,7.49,-6.26,-0.91,1
2717459,4175,0.00,-10.04,20.00,INTERNAL TEMP,15.63,49.13,98.13,-0.07,0.08,0.04,-0.08,0.06,-0.26,7.22,-6.27,-1.30,7.42,-6.34,-0.91,1
2718099,4176,0.00,-10.04,20.00,INTERNAL TEMP,20.75,49.94,98.44,-0.10,0.10,0.01,-0.04,0.07,-0.17,7.46,-6.17,-1.09,7.50,-6.23,-0.93,1
2718735,4177,0.00,-10.04,20.00,INTERNAL TEMP,25.50,49.94,98.25,-0.03,0.05,0.02,-0.04,-0.05,-0.05,7.46,-6.30,-0.96,7.50,-6.24,-0.90,1
2719378,4178,0.00,-10.04,20.00,INTERNAL TEMP,25.00,48.94,97.00,-0.02,-0.02,0.00,-0.11,0.03,-0.13,7.27,-6.35,-0.92,7.39,-6.38,-0.79,1
2720023,4179,0.00,-10.04,20.00,INTERNAL TEMP,27.06,50.19,101.19,-0.00,-0.06,-0.03,0.02,-0.13,-0.15,7.56,-6.28,-1.37,7.53,-6.15,-1.22,1
2720664,4180,0.00,-10.04,20.00,INTERNAL TEMP,27.00,51.00,102.25,0.01,0.03,0.11,-0.04,0.05,-0.08,7.58,-5.96,-1.39,7.62,-6.02,-1.31,1
2721299,4181,0.00,-10.04,20.00,INTERNAL TEMP,28.06,50.56,101.00,-0.03,0.02,0.06,0.00,0.04,-0.15,7.57,-6.06,-1.34,7.57,-6.11,-1.19,1
2721978,4182,0.00,-10.04,20.00,INTERNAL TEMP,32.63,53.81,103.63,0.02,-0.00,0.19,-0.10,-0.01,0.01,7.81,-5.63,-1.35,7.90,-5.64,-1.36,1
2722619,4183,0.00,-10.04,20.00,INTERNAL TEMP,33.38,53.63,103.00,-0.04,0.00,-0.01,-0.07,0.04,-0.14,7.82,-5.61,-1.45,7.89,-5.66,-1.31,1
2723253,4184,0.00,-10.04,20.00,INTERNAL TEMP,34.56,53.50,103.31,0.01,0.01,0.03,-0.09,-0.01,-0.08,7.81,-5.67,-1.42,7.88,-5.67,-1.34,1
2723899,4185,0.00,-10.04,20.00,INTERNAL TEMP,36.13,53.50,103.06,-0.02,0.07,0.03,-0.08,0.07,-0.13,7.80,-5.60,-1.44,7.88,-5.67,-1.31,1
2724575,4186,0.00,-10.04,20.00,INTERNAL TEMP,36.94,52.19,102.50,-0.03,0.03,0.11,-0.04,0.07,-0.16,7.68,-5.81,-1.48,7.74,-5.87,-1.30,1
2725216,4187,0.00,-10.04,20.00,INTERNAL TEMP,35.19,49.56,101.38,-0.03,0.01,0.14,0.11,0.21,0.00,7.57,-6.02,-1.26,7.45,-6.24,-1.26,1
2725852,4188,0.00,-10.04,20.00,INTERNAL TEMP,34.63,50.81,102.00,0.12,-0.11,-0.18,-0.11,-0.04,0.10,7.49,-6.08,-1.18,7.61,-6.04,-1.28,1
2726494,4189,0.00,-10.04,20.00,INTERNAL TEMP,31.69,56.44,101.81,0.33,0.01,0.65,-0.13,-0.10,-0.23,8.00,-5.47,-1.32,8.13,-5.36,-1.09,1
2727171,4190,0.00,-10.04,20.00,INTERNAL TEMP,16.56,48.94,99.56,-0.15,-0.18,0.09,0.05,0.33,-0.45,7.45,-6.01,-1.53,7.39,-6.35,-1.07,1
2727803,4191,0.00,-10.04,20.00,INTERNAL TEMP,11.75,45.44,106.88,0.07,-0.16,-0.97,0.00,0.12,-0.03,6.99,-6.45,-2.03,7.05,-6.51,-2.00,1
2728450,4192,0.00,-10.04,20.00,INTERNAL TEMP,343.56,56.56,106.44,0.11,0.10,0.70,-0.06,0.07,-0.10,8.09,-5.15,-1.61,8.15,-5.23,-1.51,1
2729091,4193,0.00,-10.04,20.00,INTERNAL TEMP,289.81,40.00,101.63,-0.01,-0.05,-0.50,-0.11,0.20,-0.03,6.22,-7.11,-1.55,6.33,-7.32,-1.51,1
2729769,4194,0.00,-10.04,20.00,INTERNAL TEMP,281.00,46.00,101.94,0.10,0.01,0.18,-0.13,0.03,0.01,6.90,-6.64,-1.38,7.04,-6.67,-1.40,1
2730405,4195,0.00,-10.04,20.00,INTERNAL TEMP,275.44,45.88,102.81,0.02,0.01,-0.01,0.00,0.10,-0.04,7.03,-6.55,-1.55,7.04,-6.65,-1.51,1
2731046,4196,0.00,-10.04,20.00,INTERNAL TEMP,274.75,48.13,102.44,-0.04,0.02,-0.40,-0.05,-0.07,0.00,7.27,-6.43,-1.40,7.32,-6.35,-1.41,1
2731687,4197,0.00,-10.04,20.00,INTERNAL TEMP,272.94,48.31,101.50,0.04,-0.05,0.12,-0.12,0.16,-0.01,7.18,-6.23,-1.31,7.31,-6.39,-1.30,1
2732356,4198,0.00,-10.04,20.00,INTERNAL TEMP,273.38,47.94,101.56,-0.05,0.08,-0.02,0.00,0.03,0.09,7.27,-6.39,-1.22,7.28,-6.43,-1.31,1
2732999,4199,0.00,-10.04,20.00,INTERNAL TEMP,277.63,48.69,101.88,-0.04,0.06,-0.07,-0.03,0.01,-0.04,7.33,-6.30,-1.42,7.37,-6.32,-1.33,1
2733640,4200,0.00,-10.04,20.00,INTERNAL TEMP,281.56,51.31,100.63,0.01,0.12,-0.17,0.02,0.06,0.11,7.63,-5.93,-1.05,7.67,-6.00,-1.12,1
2734320,4201,0.00,-10.04,20.00,INTERNAL TEMP,282.50,52.50,99.00,-0.04,0.03,-0.03,-0.03,0.01,-0.11,7.74,-5.87,-1.05,7.78,-5.89,-0.93,1
2734953,4202,0.00,-10.04,20.00,INTERNAL TEMP,286.81,54.56,96.31,-0.07,0.05,0.01,0.31,-0.16,-0.21,8.30,-5.81,-0.84,7.99,-5.64,-0.62,1
2735594,4203,0.00,-10.04,20.00,INTERNAL TEMP,281.00,48.19,98.19,-0.11,-0.06,0.33,-0.15,0.01,-0.02,7.16,-6.44,-0.96,7.29,-6.48,-0.94,1
2736238,4204,0.00,-10.04,20.00,INTERNAL TEMP,289.25,56.00,101.25,-0.02,0.01,-0.13,-0.25,0.31,-0.13,7.93,-5.31,-1.51,8.13,-5.36,-1.07,1
2736905,4205,0.00,-10.04,20.00,INTERNAL TEMP,286.94,56.63,97.13,0.05,-0.01,-0.08,0.22,-0.04,-0.06,8.41,-5.39,-0.73,8.19,-5.34,-0.67,1
2737549,4206,0.00,-10.04,20.00,INTERNAL TEMP,275.75,48.06,100.13,0.00,0.05,0.07,-0.02,-0.05,-0.30,7.26,-6.50,-1.46,7.29,-6.44,-1.15,1
2738192,4207,0.00,-10.04,20.00,INTERNAL TEMP,278.00,48.56,99.00,-0.05,0.02,0.01,-0.03,0.12,-0.11,7.30,-6.27,-1.14,7.35,-6.40,-1.02,1
2738835,4208,0.00,-10.04,20.00,INTERNAL TEMP,280.63,50.44,98.44,-0.05,0.04,0.09,0.05,0.02,-0.10,7.61,-6.10,-1.01,7.56,-6.17,-0.91,1
2739579,4209,0.00,-10.04,20.00,INTERNAL TEMP,282.06,50.88,98.06,0.02,-0.05,-0.00,0.00,0.01,-0.07,7.61,-6.10,-0.94,7.61,-6.11,-0.86,1
2740219,4210,0.00,-10.04,20.00,INTERNAL TEMP,281.56,50.88,98.19,-0.01,-0.00,0.08,-0.06,0.02,0.03,7.54,-6.09,-0.85,7.61,-6.12,-0.88,1
2740860,4211,0.00,-10.04,20.00,INTERNAL TEMP,288.44,55.88,97.06,-0.10,-0.00,-0.21,0.26,-0.07,-0.11,8.28,-5.57,-0.86,8.13,-5.44,-0.68,1
2741496,4212,0.00,-10.04,20.00,INTERNAL TEMP,286.94,53.38,96.00,-0.10,0.12,0.26,-0.41,0.37,-0.14,7.44,-5.46,-0.75,7.85,-5.83,-0.60,1
2742173,4213,0.00,-10.04,20.00,INTERNAL TEMP,292.19,53.75,96.06,-0.05,0.06,-0.07,-0.27,0.00,-0.21,7.70,-5.80,-0.88,7.91,-5.75,-0.61,1
2742814,4214,0.00,-10.04,20.00,INTERNAL TEMP,292.19,53.25,96.75,-0.05,0.00,-0.02,-0.03,0.03,-0.08,7.82,-5.78,-0.77,7.86,-5.81,-0.68,1
2743447,4215,0.00,-10.04,20.00,INTERNAL TEMP,292.38,52.94,95.50,-0.04,0.09,-0.00,-0.30,0.22,-0.36,7.85,-5.87,-0.58,7.82,-5.88,-0.56,1
2744092,4216,0.00,-10.04,20.00,INTERNAL TEMP,296.81,54.25,96.31,-0.04,0.06,0.07,-0.10,0.02,-0.16,7.85,-5.67,-0.79,7.95,-5.69,-0.63,1
2744769,4217,0.00,-10.04,20.00,INTERNAL TEMP,303.63,54.75,91.31,-0.08,0.30,-0.14,0.10,-0.05,-0.16,8.11,-5.71,-0.29,8.01,-5.64,-0.12,1
2745412,4218,0.00,-10.04,20.00,INTERNAL TEMP,294.94,45.50,91.56,0.04,-0.03,0.22,-0.13,0.21,-0.12,6.83,-6.69,-0.31,6.98,-6.87,-0.18,1
2746048,4219,0.00,-10.04,20.00,INTERNAL TEMP,299.88,49.00,93.69,-0.06,-0.03,-0.43,0.00,0.12,-0.05,7.43,-6.26,-0.48,7.42,-6.38,-0.42,1
2746725,4220,0.00,-10.04,20.00,INTERNAL TEMP,306.13,53.50,94.00,-0.00,0.04,0.11,0.00,0.05,-0.09,7.87,-5.75,-0.50,7.88,-5.82,-0.40,1
2747368,4221,0.00,-10.04,20.00,INTERNAL TEMP,307.88,53.56,91.75,-0.02,0.10,-0.14,-0.07,0.05,-0.20,7.83,-5.76,-0.34,7.90,-5.80,-0.17,1
2748001,4222,0.00,-10.04,20.00,INTERNAL TEMP,302.06,48.13,91.06,0.01,-0.04,0.34,-0.08,0.09,-0.33,7.36,-6.58,-0.51,7.27,-6.57,-0.12,1
2748645,4223,0.00,-10.04,20.00,INTERNAL TEMP,296.94,44.88,92.69,-0.03,0.06,-0.48,0.00,0.01,-0.06,6.93,-6.91,-0.39,6.92,-6.93,-0.33,1
2749324,4224,0.00,-10.04,20.00,INTERNAL TEMP,308.69,55.31,93.06,-0.04,0.03,0.13,-0.10,-0.04,-0.04,8.03,-5.62,-0.32,8.05,-5.57,-0.30,1
2749967,4225,0.00,-10.04,20.00,INTERNAL TEMP,304.75,50.00,92.13,-0.05,0.01,0.23,0.00,0.02,-0.14,7.49,-6.28,-0.37,7.50,-6.31,-0.23,1
2750601,4226,0.00,-10.04,20.00,INTERNAL TEMP,305.31,48.88,91.38,-0.01,0.10,-0.13,0.01,0.01,-0.17,7.40,-6.42,-0.32,7.39,-6.43,-0.15,1
2751242,4227,0.00,-10.04,20.00,INTERNAL TEMP,307.75,49.50,91.81,-0.00,0.03,0.05,-0.07,0.11,-0.06,7.37,-6.24,-0.26,7.45,-6.36,-0.20,1
2751922,4228,0.00,-10.04,20.00,INTERNAL TEMP,308.81,49.38,92.81,-0.06,0.02,-0.03,-0.07,0.06,-0.06,7.40,-6.34,-0.40,7.44,-6.37,-0.31,1
2752553,4229,0.00,-10.04,20.00,INTERNAL TEMP,311.00,49.44,91.38,0.00,0.02,0.01,0.02,0.03,-0.20,7.39,-6.31,-0.40,7.45,-6.37,-0.15,1
2753198,4230,0.00,-10.04,20.00,INTERNAL TEMP,309.31,48.94,93.00,-0.03,0.01,-0.11,-0.02,0.10,-0.14,7.37,-6.32,-0.48,7.39,-6.42,-0.33,1
2753840,4231,0.00,-10.04,20.00,INTERNAL TEMP,308.06,50.50,94.44,0.04,-0.02,0.30,-0.05,0.11,-0.14,7.48,-6.12,-0.62,7.54,-6.24,-0.48,1
2754518,4232,0.00,-10.04,20.00,INTERNAL TEMP,307.81,49.19,95.31,-0.07,0.04,-0.23,-0.03,0.51,0.27,7.33,-6.47,-0.59,7.43,-6.36,-0.59,1
2755152,4233,0.00,-10.04,20.00,INTERNAL TEMP,310.75,49.94,92.94,-0.07,0.06,0.07,0.01,0.10,-0.24,7.52,-6.19,-0.57,7.50,-6.30,-0.33,1
2755794,4234,0.00,-10.04,20.00,INTERNAL TEMP,315.19,49.56,92.25,-0.15,0.12,-0.03,0.07,-0.02,-0.04,7.53,-6.38,-0.29,7.46,-6.35,-0.25,1
2756436,4235,0.00,-10.04,20.00,INTERNAL TEMP,317.81,48.31,89.69,-0.06,0.10,-0.08,0.44,-1.07,0.99,7.77,-7.58,1.02,7.32,-6.51,0.03,1
2757103,4236,0.00,-10.04,20.00,INTERNAL TEMP,324.75,49.13,89.69,-0.04,0.16,0.13,0.04,-0.13,-0.07,7.46,-6.54,-0.03,7.41,-6.41,0.03,1
2757749,4237,0.00,-10.04,20.00,INTERNAL TEMP,323.81,48.75,91.31,-0.06,0.05,-0.07,-0.09,0.13,-0.05,7.28,-6.31,-0.20,7.38,-6.45,-0.15,1
2758391,4238,0.00,-10.04,20.00,INTERNAL TEMP,327.81,50.88,89.31,-0.06,0.06,-0.03,-0.02,-0.02,-0.12,7.58,-6.21,-0.05,7.61,-6.18,0.07,1
2759033,4239,0.00,-10.04,20.00,INTERNAL TEMP,329.56,49.81,91.38,-0.06,0.00,-0.07,-0.03,0.00,-0.09,7.46,-6.30,-0.25,7.50,-6.31,-0.15,1
2759666,4240,0.00,-10.04,20.00,INTERNAL TEMP,324.69,48.06,93.50,0.11,-0.06,-0.07,-0.30,0.27,-0.23,6.99,-6.26,-0.63,7.29,-6.53,-0.40,1
2760311,4241,0.00,-10.04,20.00,INTERNAL TEMP,328.63,53.13,93.13,0.06,0.07,0.13,-0.05,0.00,-0.10,7.79,-5.86,-0.42,7.84,-5.87,-0.32,1
2760954,4242,0.00,-10.04,20.00,INTERNAL TEMP,329.00,51.25,90.44,0.02,0.12,-0.01,0.04,-0.03,-0.14,7.70,-6.16,-0.19,7.65,-6.13,-0.03,1
2761632,4243,0.00,-10.04,20.00,INTERNAL TEMP,327.75,50.38,91.13,0.04,-0.04,-0.04,-0.07,-0.05,-0.14,7.48,-6.30,-0.27,7.55,-6.25,-0.12,1
2762266,4244,0.00,-10.04,20.00,INTERNAL TEMP,323.44,48.44,90.44,0.02,0.03,-0.04,-0.04,0.09,-0.04,7.29,-6.40,-0.10,7.34,-6.50,-0.05,1
2762910,4245,0.00,-10.04,20.00,INTERNAL TEMP,325.50,51.19,90.50,-0.03,0.02,0.05,-0.06,0.05,-0.10,7.57,-6.10,-0.14,7.63,-6.14,-0.05,1
2763553,4246,0.00,-10.04,20.00,INTERNAL TEMP,324.25,49.19,89.94,0.04,-0.03,-0.05,-0.01,0.05,-0.10,7.41,-6.30,-0.07,7.42,-6.40,0.00,1
2764220,4247,0.00,-10.04,20.00,INTERNAL TEMP,325.25,50.56,89.56,0.03,0.02,-0.05,-0.37,0.32,-1.49,7.20,-5.89,-1.44,7.57,-6.22,0.04,1
2764867,4248,0.00,-10.04,20.00,INTERNAL TEMP,324.00,49.19,89.94,-0.05,-0.04,0.03,0.02,0.02,-0.17,7.42,-6.35,-0.17,7.42,-6.40,0.00,1
2765509,4249,0.00,-10.04,20.00,INTERNAL TEMP,325.94,50.69,90.06,-0.04,0.03,0.03,-0.03,0.07,-0.15,7.55,-6.13,-0.16,7.59,-6.20,-0.01,1
2766152,4250,0.00,-10.04,20.00,INTERNAL TEMP,326.25,49.75,89.44,0.00,0.03,-0.03,0.01,0.06,-0.17,7.50,-6.27,-0.11,7.48,-6.33,0.05,1
2766823,4251,0.00,-10.04,20.00,INTERNAL TEMP,327.44,50.25,89.69,0.07,0.03,0.07,-0.01,0.13,-0.14,7.52,-6.14,-0.10,7.53,-6.27,0.03,1
2767466,4252,0.00,-10.04,20.00,INTERNAL TEMP,326.06,50.63,90.69,0.02,-0.03,-0.14,-0.03,0.09,-0.06,7.56,-6.10,-0.14,7.59,-6.20,-0.07,1
2768108,4253,0.00,-10.04,20.00,INTERNAL TEMP,320.19,48.75,90.44,0.04,-0.02,0.02,-0.04,0.02,-0.12,7.33,-6.43,-0.17,7.37,-6.46,-0.04,1
2768749,4254,0.00,-10.04,20.00,INTERNAL TEMP,319.63,50.44,90.13,0.03,0.02,0.07,-0.05,0.10,-0.11,7.49,-6.14,-0.12,7.55,-6.24,-0.01,1
2769420,4255,0.00,-10.04,20.00,INTERNAL TEMP,319.13,50.25,90.06,-0.01,0.01,-0.10,0.03,0.10,-0.10,7.58,-6.15,-0.12,7.55,-6.25,-0.01,1
2770062,4256,0.00,-10.04,20.00,INTERNAL TEMP,319.25,49.19,90.00,-0.00,0.08,0.01,-0.12,0.12,-0.16,7.30,-6.27,-0.15,7.42,-6.40,0.00,1
2770703,4257,0.00,-10.04,20.00,INTERNAL TEMP,322.81,48.38,92.50,-0.11,0.09,-0.08,0.04,-0.03,-0.25,7.45,-6.52,-0.53,7.33,-6.49,-0.29,1
2771335,4258,0.00,-10.04,20.00,INTERNAL TEMP,330.69,57.69,95.00,0.05,-0.08,-0.05,-0.13,0.08,-0.04,8.15,-5.12,-0.50,8.29,-5.21,-0.46,1
2772016,4259,0.00,-10.04,20.00,INTERNAL TEMP,316.75,50.44,90.69,0.09,-0.05,0.22,0.11,-0.08,-0.14,7.65,-6.33,-0.24,7.55,-6.25,-0.07,1
2772657,4260,0.00,-10.04,20.00,INTERNAL TEMP,310.13,48.94,92.88,0.05,-0.03,-0.32,0.37,0.00,-0.02,7.70,-6.37,-0.43,7.41,-6.40,-0.32,1
2773298,4261,0.00,-10.04,20.00,INTERNAL TEMP,312.50,53.81,93.69,0.05,0.03,-0.06,-0.07,0.09,0.09,7.84,-5.67,-0.27,7.92,-5.76,-0.36,1
2773933,4262,0.00,-10.04,20.00,INTERNAL TEMP,306.75,49.75,92.94,-0.07,-0.01,0.07,0.03,-0.02,-0.09,7.51,-6.35,-0.43,7.48,-6.33,-0.33,1
2774612,4263,0.00,-10.04,20.00,INTERNAL TEMP,310.56,51.50,92.69,-0.02,0.01,0.01,-0.04,0.12,0.01,7.67,-6.05,-0.37,7.68,-6.08,-0.28,1
2775254,4264,0.00,-10.04,20.00,INTERNAL TEMP,311.63,51.81,93.13,-0.04,0.03,0.21,0.00,0.02,-0.08,7.77,-6.05,-0.33,7.70,-6.06,-0.33,1
2775886,4265,0.00,-10.04,20.00,INTERNAL TEMP,314.31,52.94,94.88,-0.07,0.01,-0.15,-0.04,0.12,-0.16,7.78,-5.75,-0.66,7.83,-5.86,-0.51,1
2776566,4266,0.00,-10.04,20.00,INTERNAL TEMP,314.50,51.88,95.81,-0.07,-0.01,-0.32,0.02,0.08,-0.08,7.74,-5.93,-0.70,7.73,-5.99,-0.62,1
2777206,4267,0.00,-10.04,20.00,INTERNAL TEMP,319.81,55.81,94.94,-0.03,-0.01,0.00,0.08,-0.02,-0.16,8.19,-5.51,-0.63,8.11,-5.48,-0.47,1
2777849,4268,0.00,-10.04,20.00,INTERNAL TEMP,314.94,51.06,93.50,0.06,0.04,0.12,-0.14,0.09,-0.21,7.48,-6.05,-0.59,7.62,-6.15,-0.37,1
2778485,4269,0.00,-10.04,20.00,INTERNAL TEMP,314.50,51.25,91.25,-0.03,0.06,-0.08,-0.09,0.14,-0.08,7.56,-5.98,-0.21,7.65,-6.12,-0.13,1
2779130,4270,0.00,-10.04,20.00,INTERNAL TEMP,311.63,49.69,91.00,-0.00,-0.04,0.13,0.02,0.06,-0.05,7.50,-6.27,-0.16,7.48,-6.33,-0.11,1
2779771,4271,0.00,-10.04,20.00,INTERNAL TEMP,313.63,51.31,90.88,-0.07,0.04,-0.10,-0.08,0.05,-0.07,7.58,-6.06,-0.17,7.66,-6.12,-0.09,1
2780411,4272,0.00,-10.04,20.00,INTERNAL TEMP,315.13,51.63,91.00,0.01,0.00,0.12,0.12,0.00,-0.14,7.81,-6.08,-0.25,7.69,-6.08,-0.10,1
2781047,4273,0.00,-10.04,20.00,INTERNAL TEMP,314.38,50.19,89.19,0.02,0.10,0.04,-0.05,0.03,-0.08,7.47,-6.24,0.00,7.53,-6.27,0.09,1
2781724,4274,0.00,-10.04,20.00,INTERNAL TEMP,315.50,49.94,88.31,-0.04,-0.00,-0.06,-0.16,0.07,-0.06,7.34,-6.23,0.11,7.50,-6.30,0.18,1
2782365,4275,0.00,-10.04,20.00,INTERNAL TEMP,316.50,49.56,88.69,-0.06,-0.01,0.08,-0.02,0.10,-0.09,7.43,-6.26,0.04,7.45,-6.36,0.13,1
2782999,4276,0.00,-10.04,20.00,INTERNAL TEMP,318.75,50.63,88.25,0.01,0.06,0.03,0.09,0.07,-0.17,7.67,-6.14,0.01,7.58,-6.21,0.19,1
2783644,4277,0.00,-10.04,20.00,INTERNAL TEMP,319.38,50.00,88.75,0.06,0.14,0.03,-0.08,0.12,-0.15,7.43,-6.17,-0.02,7.51,-6.30,0.14,1
2784321,4278,0.00,-10.04,20.00,INTERNAL TEMP,319.94,49.88,90.19,0.04,0.08,-0.06,-0.17,0.06,-0.08,7.33,-6.25,-0.10,7.50,-6.31,-0.01,1
2784964,4279,0.00,-10.04,20.00,INTERNAL TEMP,318.75,49.94,90.88,-0.03,-0.02,0.02,0.00,0.04,-0.07,7.51,-6.26,-0.17,7.51,-6.30,-0.10,1
2785600,4280,0.00,-10.04,20.00,INTERNAL TEMP,319.75,50.06,89.06,-0.06,0.01,-0.05,0.04,-0.03,-0.14,7.57,-6.31,-0.03,7.52,-6.28,0.09,1
2786241,4281,0.00,-10.04,20.00,INTERNAL TEMP,320.13,49.63,89.00,0.08,0.15,0.03,-0.01,0.08,-0.19,7.46,-6.26,-0.08,7.47,-6.34,0.12,1
2786919,4282,0.00,-10.04,20.00,INTERNAL TEMP,323.50,50.44,90.25,0.05,0.20,0.03,-0.16,0.26,-0.12,7.39,-5.97,-0.15,7.56,-6.23,-0.02,1
2787551,4283,0.00,-10.04,20.00,INTERNAL TEMP,325.69,49.81,91.63,-0.03,0.07,-0.02,0.03,0.04,-0.09,7.52,-6.27,-0.27,7.49,-6.32,-0.18,1
2788194,4284,0.00,-10.04,20.00,INTERNAL TEMP,322.00,44.44,92.94,0.01,0.07,-0.08,0.10,0.03,-0.14,6.97,-6.95,-0.50,6.86,-6.98,-0.35,1
2788835,4285,0.00,-10.04,20.00,INTERNAL TEMP,327.88,50.75,87.56,0.14,-0.07,-0.05,-0.08,0.32,-0.16,7.50,-5.86,0.09,7.59,-6.19,0.25,1
2789513,4286,0.00,-10.04,20.00,INTERNAL TEMP,312.88,48.75,91.56,0.15,-0.24,0.16,-0.03,0.08,0.05,7.40,-6.40,-0.15,7.36,-6.47,-0.18,1
2790146,4287,0.00,-10.04,20.00,INTERNAL TEMP,303.63,48.13,91.06,0.11,-0.10,-0.10,-0.07,0.14,0.02,7.23,-6.38,-0.09,7.31,-6.53,-0.12,1
2790788,4288,0.00,-10.04,20.00,INTERNAL TEMP,301.13,49.31,90.75,-0.01,-0.13,0.04,-0.12,0.09,0.00,7.31,-6.29,-0.09,7.43,-6.39,-0.09,1
2791467,4289,0.00,-10.04,20.00,INTERNAL TEMP,300.44,49.94,91.25,-0.01,-0.04,0.05,0.00,0.16,-0.05,7.52,-6.15,-0.25,7.50,-6.31,-0.14,1
2792098,4290,0.00,-10.04,20.00,INTERNAL TEMP,300.88,49.88,91.69,-0.12,-0.11,-0.08,-0.12,0.24,-0.06,7.36,-6.04,-0.26,7.50,-6.30,-0.20,1
2792742,4291,0.00,-10.04,20.00,INTERNAL TEMP,301.00,49.06,88.81,-0.13,-0.04,0.05,-0.12,0.19,-0.12,7.28,-6.23,0.00,7.40,-6.42,0.11,1
2793385,4292,0.00,-10.04,20.00,INTERNAL TEMP,303.13,49.38,86.69,0.01,0.10,-0.05,-0.01,0.08,-0.25,7.43,-6.27,0.11,7.45,-6.36,0.37,1
2794061,4293,0.00,-10.04,20.00,INTERNAL TEMP,305.00,49.25,88.94,0.06,0.17,0.05,0.02,0.03,-0.04,7.46,-6.36,0.07,7.42,-6.40,0.12,1
